Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount,Customer_ID,age_range,HolidayName,Month_name,jan_dummy,feb_dummy,mar_dummy,apr_dummy,may_dummy,jun_dummy,jul_dummy,aug_dummy,sep_dummy,oct_dummy,nov_dummy,dec_dummy,spend_3m,QTY_3m,spend_12m,QTY_12m,dummy_under_20,dummy_20_29,dummy_30_39,dummy_40_49,dummy_50_59,dummy_60_plus,gender_dummy,HolidayDummy,Max_Temp,Min_Temp,Mean_Temp,Total_Precip_mm,Product_Category
367,2023-01-05,CUST367,Female,57,Electronics,1,50,50,CUST367,50-59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,1,50,1,0,0,0,0,1,0,0,0,4.8,3.2,4,0.2,Electronics
368,2023-08-23,CUST368,Female,56,Clothing,4,300,1200,CUST368,50-59,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1200,4,1200,4,0,0,0,0,1,0,0,0,20.8,15.9,18.3,2.4,Clothing
369,2023-11-15,CUST369,Male,23,Electronics,3,500,1500,CUST369,20-29,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1500,3,1500,3,0,1,0,0,0,0,1,0,13.6,3.4,8.5,0,Electronics
370,2023-10-16,CUST370,Male,23,Electronics,2,30,60,CUST370,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,60,2,60,2,0,1,0,0,0,0,1,0,12.9,8.2,10.5,0,Electronics
371,2023-02-21,CUST371,Female,20,Beauty,1,25,25,CUST371,20-29,0,2,0,1,0,0,0,0,0,0,0,0,0,0,25,1,25,1,0,1,0,0,0,0,0,0,7.1,-1,3.1,0.2,Beauty
372,2023-02-07,CUST372,Female,24,Beauty,3,500,1500,CUST372,20-29,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1500,3,1500,3,0,1,0,0,0,0,0,0,8.9,-0.1,4.4,0,Beauty
373,2023-10-03,CUST373,Female,25,Beauty,2,300,600,CUST373,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,600,2,600,2,0,1,0,0,0,0,0,0,28.3,17.1,22.7,0,Beauty
374,2023-04-20,CUST374,Female,59,Beauty,3,25,75,CUST374,50-59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,75,3,75,3,0,0,0,0,1,0,0,0,10.2,3.9,7.1,0.7,Beauty
375,2023-09-17,CUST375,Male,32,Clothing,1,50,50,CUST375,30-39,0,9,0,0,0,0,0,0,0,0,1,0,0,0,50,1,50,1,0,0,1,0,0,0,1,0,23.3,15,19.2,0.9,Clothing
376,2023-05-16,CUST376,Female,64,Beauty,1,30,30,CUST376,60+,0,5,0,0,0,0,1,0,0,0,0,0,0,0,30,1,30,1,0,0,0,0,0,1,0,0,25,6.6,15.8,0,Beauty
377,2023-03-09,CUST377,Female,46,Clothing,4,50,200,CUST377,40-49,0,3,0,0,1,0,0,0,0,0,0,0,0,0,200,4,200,4,0,0,0,1,0,0,0,0,4.6,-2.5,1.1,0,Clothing
378,2023-06-28,CUST378,Male,50,Beauty,1,300,300,CUST378,50-59,0,6,0,0,0,0,0,1,0,0,0,0,0,0,300,1,300,1,0,0,0,0,1,0,1,0,23.6,15.4,19.5,0,Beauty
379,2023-02-05,CUST379,Female,47,Clothing,1,25,25,CUST379,40-49,0,2,0,1,0,0,0,0,0,0,0,0,0,0,25,1,25,1,0,0,0,1,0,0,0,0,5.5,-0.3,2.6,0,Clothing
380,2023-05-06,CUST380,Male,56,Electronics,2,300,600,CUST380,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,600,2,600,2,0,0,0,0,1,0,1,0,18.6,7.2,12.9,0,Electronics
381,2023-07-09,CUST381,Female,44,Clothing,4,25,100,CUST381,40-49,0,7,0,0,0,0,0,0,1,0,0,0,0,0,100,4,100,4,0,0,0,1,0,0,0,0,25.9,16.9,21.4,0,Clothing
382,2023-05-26,CUST382,Female,53,Clothing,2,500,1000,CUST382,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1,0,0,0,19.9,7.4,13.7,0,Clothing
383,2023-03-22,CUST383,Female,46,Beauty,3,30,90,CUST383,40-49,0,3,0,0,1,0,0,0,0,0,0,0,0,0,90,3,90,3,0,0,0,1,0,0,0,0,7.9,1.8,4.8,0,Beauty
384,2023-08-13,CUST384,Male,55,Clothing,1,500,500,CUST384,50-59,0,8,0,0,0,0,0,0,0,1,0,0,0,0,500,1,500,1,0,0,0,0,1,0,1,0,26,17.5,21.7,0,Clothing
385,2023-10-06,CUST385,Male,50,Electronics,3,500,1500,CUST385,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1500,3,1500,3,0,0,0,0,1,0,1,0,22.3,13.1,17.7,6.1,Electronics
386,2023-12-27,CUST386,Female,54,Electronics,2,300,600,CUST386,50-59,0,12,0,0,0,0,0,0,0,0,0,0,0,1,600,2,600,2,0,0,0,0,1,0,0,0,8.4,7.2,7.8,16.4,Electronics
387,2023-06-04,CUST387,Male,44,Beauty,1,30,30,CUST387,40-49,0,6,0,0,0,0,0,1,0,0,0,0,0,0,30,1,30,1,0,0,0,1,0,0,1,0,20.3,13.1,16.7,0,Beauty
388,2023-11-10,CUST388,Male,50,Electronics,1,25,25,CUST388,50-59,0,11,0,0,0,0,0,0,0,0,0,0,1,0,25,1,25,1,0,0,0,0,1,0,1,0,11.5,3.4,7.5,0,Electronics
389,2023-12-01,CUST389,Male,21,Clothing,2,25,50,CUST389,20-29,0,12,0,0,0,0,0,0,0,0,0,0,0,1,50,2,50,2,0,1,0,0,0,0,1,0,9.8,1.2,5.5,9,Clothing
390,2023-09-28,CUST390,Male,39,Electronics,2,50,100,CUST390,30-39,0,9,0,0,0,0,0,0,0,0,1,0,0,0,100,2,100,2,0,0,1,0,0,0,1,0,18.8,15.1,17,0.9,Electronics
391,2023-01-05,CUST391,Male,19,Beauty,2,25,50,CUST391,Under 20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,2,50,2,1,0,0,0,0,0,1,0,4.8,3.2,4,0.2,Beauty
392,2023-12-08,CUST392,Male,27,Clothing,2,300,600,CUST392,20-29,0,12,0,0,0,0,0,0,0,0,0,0,0,1,600,2,600,2,0,1,0,0,0,0,1,0,7.9,4,5.9,0,Clothing
393,2023-10-11,CUST393,Female,22,Beauty,2,500,1000,CUST393,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1000,2,1000,2,0,1,0,0,0,0,0,0,14.4,7.5,11,0,Beauty
394,2023-06-03,CUST394,Female,27,Clothing,1,500,500,CUST394,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,500,1,500,1,0,1,0,0,0,0,0,0,23.4,15.8,19.6,0,Clothing
395,2023-12-06,CUST395,Male,50,Electronics,2,500,1000,CUST395,50-59,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,1000,2,0,0,0,0,1,0,1,0,1.4,-1.8,-0.2,0,Electronics
396,2023-02-23,CUST396,Female,55,Beauty,1,30,30,CUST396,50-59,0,2,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,1,0,0,0,0,1,0,0,0,-1,-7.1,-4.1,1,Beauty
397,2023-03-10,CUST397,Female,30,Beauty,1,25,25,CUST397,30-39,0,3,0,0,1,0,0,0,0,0,0,0,0,0,25,1,25,1,0,0,1,0,0,0,0,0,0.7,-2.3,-0.8,9,Beauty
398,2023-05-16,CUST398,Female,48,Clothing,2,300,600,CUST398,40-49,0,5,0,0,0,0,1,0,0,0,0,0,0,0,600,2,600,2,0,0,0,1,0,0,0,0,25,6.6,15.8,0,Clothing
399,2023-03-01,CUST399,Female,64,Beauty,2,30,60,CUST399,60+,0,3,0,0,1,0,0,0,0,0,0,0,0,0,60,2,60,2,0,0,0,0,0,1,0,0,3.2,-0.1,1.6,0,Beauty
400,2023-02-24,CUST400,Male,53,Clothing,4,50,200,CUST400,50-59,0,2,0,1,0,0,0,0,0,0,0,0,0,0,200,4,200,4,0,0,0,0,1,0,1,0,-2.2,-9.5,-5.9,0,Clothing
401,2023-10-11,CUST401,Female,62,Clothing,1,300,300,CUST401,60+,0,10,0,0,0,0,0,0,0,0,0,1,0,0,300,1,300,1,0,0,0,0,0,1,0,0,14.4,7.5,11,0,Clothing
402,2023-03-21,CUST402,Female,41,Clothing,2,300,600,CUST402,40-49,0,3,0,0,1,0,0,0,0,0,0,0,0,0,600,2,600,2,0,0,0,1,0,0,0,0,9.8,4.2,7,0,Clothing
403,2023-05-20,CUST403,Male,32,Clothing,2,300,600,CUST403,30-39,0,5,0,0,0,0,1,0,0,0,0,0,0,0,600,2,600,2,0,0,1,0,0,0,1,0,17.4,11.9,14.6,15.5,Clothing
404,2023-05-25,CUST404,Male,46,Electronics,2,500,1000,CUST404,40-49,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,1,0,0,1,0,15.4,5.2,10.3,0,Electronics
405,2023-11-06,CUST405,Female,25,Clothing,4,300,1200,CUST405,20-29,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1200,4,1200,4,0,1,0,0,0,0,0,0,12.2,8.4,10.3,4.7,Clothing
406,2023-04-18,CUST406,Female,22,Beauty,4,25,100,CUST406,20-29,0,4,0,0,0,1,0,0,0,0,0,0,0,0,100,4,100,4,0,1,0,0,0,0,0,0,6.3,2.3,4.3,0,Beauty
407,2023-06-25,CUST407,Female,46,Electronics,3,300,900,CUST407,40-49,0,6,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,0,0,1,0,0,0,0,28.2,19.7,23.9,8.8,Electronics
408,2023-04-15,CUST408,Female,64,Beauty,1,500,500,CUST408,60+,0,4,0,0,0,1,0,0,0,0,0,0,0,0,500,1,500,1,0,0,0,0,0,1,0,0,23.9,14.6,19.2,0,Beauty
409,2023-12-18,CUST409,Female,21,Electronics,3,300,900,CUST409,20-29,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,0,1,0,0,0,0,0,0,7.1,-1.7,2.7,1.8,Electronics
410,2023-11-21,CUST410,Female,29,Clothing,2,50,100,CUST410,20-29,0,11,0,0,0,0,0,0,0,0,0,0,1,0,100,2,100,2,0,1,0,0,0,0,0,0,6.3,2,4.2,16.6,Clothing
411,2023-05-16,CUST411,Male,62,Electronics,4,50,200,CUST411,60+,0,5,0,0,0,0,1,0,0,0,0,0,0,0,200,4,200,4,0,0,0,0,0,1,1,0,25,6.6,15.8,0,Electronics
412,2023-09-16,CUST412,Female,19,Electronics,4,500,2000,CUST412,Under 20,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2000,4,2000,4,1,0,0,0,0,0,0,0,23.4,11.9,17.7,0,Electronics
413,2023-09-08,CUST413,Female,44,Beauty,3,25,75,CUST413,40-49,0,9,0,0,0,0,0,0,0,0,1,0,0,0,75,3,75,3,0,0,0,1,0,0,0,0,20.9,15.9,18.4,0,Beauty
414,2023-05-09,CUST414,Male,48,Beauty,4,25,100,CUST414,40-49,0,5,0,0,0,0,1,0,0,0,0,0,0,0,100,4,100,4,0,0,0,1,0,0,1,0,15.6,9.6,12.6,0,Beauty
415,2023-01-27,CUST415,Male,53,Clothing,2,30,60,CUST415,50-59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,60,2,60,2,0,0,0,0,1,0,1,0,1.2,-1.4,-0.1,0.1,Clothing
416,2023-02-17,CUST416,Male,53,Electronics,4,500,2000,CUST416,50-59,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2000,4,2000,4,0,0,0,0,1,0,1,0,1,-7.9,-3.5,5.7,Electronics
417,2023-11-21,CUST417,Male,43,Electronics,3,300,900,CUST417,40-49,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,0,0,0,1,0,0,1,0,6.3,2,4.2,16.6,Electronics
418,2023-08-05,CUST418,Female,60,Electronics,2,500,1000,CUST418,60+,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1000,2,1000,2,0,0,0,0,0,1,0,0,24.2,18.4,21.3,0,Electronics
419,2023-05-22,CUST419,Female,44,Clothing,3,30,90,CUST419,40-49,Victoria Day,5,0,0,0,0,1,0,0,0,0,0,0,0,90,3,90,3,0,0,0,1,0,0,0,1,16.3,11.4,13.9,0,Clothing
420,2023-01-23,CUST420,Female,22,Clothing,4,500,2000,CUST420,20-29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000,4,2000,4,0,1,0,0,0,0,0,0,2.7,-2,0.4,0,Clothing
421,2023-01-02,CUST421,Female,37,Clothing,3,500,1500,CUST421,30-39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1500,3,1500,3,0,0,1,0,0,0,0,0,5.6,3.5,4.6,0,Clothing
422,2023-06-20,CUST422,Female,28,Clothing,3,30,90,CUST422,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,90,3,90,3,0,1,0,0,0,0,0,0,24.3,18.7,21.5,0,Clothing
423,2023-03-08,CUST423,Female,27,Clothing,1,25,25,CUST423,20-29,0,3,0,0,1,0,0,0,0,0,0,0,0,0,25,1,25,1,0,1,0,0,0,0,0,0,3,-2.3,0.3,0,Clothing
424,2023-11-23,CUST424,Male,57,Beauty,4,300,1200,CUST424,50-59,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1200,4,1200,4,0,0,0,0,1,0,1,0,7.3,0.8,4.1,0,Beauty
425,2023-05-15,CUST425,Female,55,Electronics,4,30,120,CUST425,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,120,4,120,4,0,0,0,0,1,0,0,0,23.9,9.2,16.5,0,Electronics
426,2023-03-24,CUST426,Male,23,Electronics,3,50,150,CUST426,20-29,0,3,0,0,1,0,0,0,0,0,0,0,0,0,150,3,150,3,0,1,0,0,0,0,1,0,5.9,0.1,3,0,Electronics
427,2023-08-15,CUST427,Male,25,Electronics,1,25,25,CUST427,20-29,0,8,0,0,0,0,0,0,0,1,0,0,0,0,25,1,25,1,0,1,0,0,0,0,1,0,23.2,18.6,20.9,2.8,Electronics
428,2023-10-10,CUST428,Female,40,Electronics,4,50,200,CUST428,40-49,0,10,0,0,0,0,0,0,0,0,0,1,0,0,200,4,200,4,0,0,0,1,0,0,0,0,12.8,7.7,10.3,2.8,Electronics
429,2023-12-28,CUST429,Male,64,Electronics,2,25,50,CUST429,60+,0,12,0,0,0,0,0,0,0,0,0,0,0,1,50,2,50,2,0,0,0,0,0,1,1,0,7.9,6.1,7,3.3,Electronics
430,2023-08-07,CUST430,Female,43,Electronics,3,300,900,CUST430,40-49,0,8,0,0,0,0,0,0,0,1,0,0,0,0,900,3,900,3,0,0,0,1,0,0,0,0,25.2,19.2,22.2,5.9,Electronics
431,2023-10-15,CUST431,Male,63,Electronics,4,300,1200,CUST431,60+,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1200,4,1200,4,0,0,0,0,0,1,1,0,11.3,8,9.6,0,Electronics
432,2023-01-05,CUST432,Female,60,Electronics,2,500,1000,CUST432,60+,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,0,1,0,0,4.8,3.2,4,0.2,Electronics
433,2023-02-27,CUST433,Male,29,Beauty,4,50,200,CUST433,20-29,0,2,0,1,0,0,0,0,0,0,0,0,0,0,200,4,200,4,0,1,0,0,0,0,1,0,0.8,-5.4,-2.3,7.2,Beauty
434,2023-02-08,CUST434,Female,43,Electronics,2,25,50,CUST434,40-49,0,2,0,1,0,0,0,0,0,0,0,0,0,0,50,2,50,2,0,0,0,1,0,0,0,0,7.7,2.3,5,0,Electronics
435,2023-12-20,CUST435,Female,30,Beauty,3,300,900,CUST435,30-39,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,0,0,1,0,0,0,0,0,4.4,-1,1.7,0,Beauty
436,2023-03-18,CUST436,Female,57,Clothing,4,30,120,CUST436,50-59,0,3,0,0,1,0,0,0,0,0,0,0,0,0,120,4,120,4,0,0,0,0,1,0,0,0,2.2,-5.9,-1.9,0.4,Clothing
437,2023-10-07,CUST437,Female,35,Electronics,4,300,1200,CUST437,30-39,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1200,4,1200,4,0,0,1,0,0,0,0,0,15.6,9.3,12.5,0,Electronics
438,2023-01-19,CUST438,Female,42,Clothing,1,30,30,CUST438,40-49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30,1,30,1,0,0,0,1,0,0,0,0,3.8,1.6,2.7,4.8,Clothing
439,2023-07-09,CUST439,Male,50,Clothing,3,25,75,CUST439,50-59,0,7,0,0,0,0,0,0,1,0,0,0,0,0,75,3,75,3,0,0,0,0,1,0,1,0,25.9,16.9,21.4,0,Clothing
440,2023-10-26,CUST440,Male,64,Clothing,2,300,600,CUST440,60+,0,10,0,0,0,0,0,0,0,0,0,1,0,0,600,2,600,2,0,0,0,0,0,1,1,0,18.1,14.3,16.2,8,Clothing
441,2023-10-10,CUST441,Male,57,Beauty,4,300,1200,CUST441,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1200,4,1200,4,0,0,0,0,1,0,1,0,12.8,7.7,10.3,2.8,Beauty
442,2023-03-17,CUST442,Female,60,Clothing,4,25,100,CUST442,60+,0,3,0,0,1,0,0,0,0,0,0,0,0,0,100,4,100,4,0,0,0,0,0,1,0,0,7.6,1.2,4.4,6.5,Clothing
443,2023-08-09,CUST443,Male,29,Clothing,2,300,600,CUST443,20-29,0,8,0,0,0,0,0,0,0,1,0,0,0,0,600,2,600,2,0,1,0,0,0,0,1,0,28.9,16.6,22.8,0,Clothing
444,2023-03-07,CUST444,Female,61,Clothing,3,30,90,CUST444,60+,0,3,0,0,1,0,0,0,0,0,0,0,0,0,90,3,90,3,0,0,0,0,0,1,0,0,1.9,-1.9,0,0,Clothing
445,2023-01-22,CUST445,Female,53,Electronics,1,300,300,CUST445,50-59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,300,1,300,1,0,0,0,0,1,0,0,0,2.1,-1.6,0.2,2.8,Electronics
446,2023-06-07,CUST446,Male,21,Electronics,1,50,50,CUST446,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,50,1,50,1,0,1,0,0,0,0,1,0,21.8,12.7,17.2,0,Electronics
447,2023-07-06,CUST447,Male,22,Beauty,4,500,2000,CUST447,20-29,0,7,0,0,0,0,0,0,1,0,0,0,0,0,2000,4,2000,4,0,1,0,0,0,0,1,0,30,22.2,26.1,1.1,Beauty
448,2023-01-21,CUST448,Female,54,Beauty,2,30,60,CUST448,50-59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,60,2,60,2,0,0,0,0,1,0,0,0,1.1,-1,0.1,0,Beauty
449,2023-07-03,CUST449,Male,25,Electronics,4,50,200,CUST449,20-29,0,7,0,0,0,0,0,0,1,0,0,0,0,0,200,4,200,4,0,1,0,0,0,0,1,0,25.1,19.6,22.4,2.2,Electronics
450,2023-04-18,CUST450,Female,59,Beauty,2,25,50,CUST450,50-59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,50,2,50,2,0,0,0,0,1,0,0,0,6.3,2.3,4.3,0,Beauty
451,2023-12-16,CUST451,Female,45,Electronics,1,30,30,CUST451,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,30,1,30,1,0,0,0,1,0,0,0,0,7,4.7,5.8,0.2,Electronics
452,2023-05-08,CUST452,Female,48,Clothing,3,500,1500,CUST452,40-49,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1500,3,1500,3,0,0,0,1,0,0,0,0,20.2,8.6,14.4,0,Clothing
453,2023-12-08,CUST453,Female,26,Clothing,2,500,1000,CUST453,20-29,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,1000,2,0,1,0,0,0,0,0,0,7.9,4,5.9,0,Clothing
454,2023-02-22,CUST454,Female,46,Beauty,1,25,25,CUST454,40-49,0,2,0,1,0,0,0,0,0,0,0,0,0,0,25,1,25,1,0,0,0,1,0,0,0,0,-0.3,-6.7,-3.5,17.7,Beauty
455,2023-07-01,CUST455,Male,31,Electronics,4,25,100,CUST455,30-39,Canada Day,7,0,0,0,0,0,0,1,0,0,0,0,0,100,4,100,4,0,0,1,0,0,0,1,1,28.7,19.4,24,0.4,Electronics
456,2023-10-14,CUST456,Male,57,Electronics,2,30,60,CUST456,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,60,2,60,2,0,0,0,0,1,0,1,0,13.1,9.9,11.5,0,Electronics
457,2023-07-28,CUST457,Female,58,Beauty,3,300,900,CUST457,50-59,0,7,0,0,0,0,0,0,1,0,0,0,0,0,900,3,900,3,0,0,0,0,1,0,0,0,30,20.4,25.2,0,Beauty
458,2023-11-14,CUST458,Female,39,Electronics,4,25,100,CUST458,30-39,0,11,0,0,0,0,0,0,0,0,0,0,1,0,100,4,100,4,0,0,1,0,0,0,0,0,9.4,4.9,7.1,0,Electronics
459,2023-03-21,CUST459,Male,28,Clothing,4,300,1200,CUST459,20-29,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1200,4,1200,4,0,1,0,0,0,0,1,0,9.8,4.2,7,0,Clothing
460,2023-05-02,CUST460,Male,40,Beauty,1,50,50,CUST460,40-49,0,5,0,0,0,0,1,0,0,0,0,0,0,0,50,1,50,1,0,0,0,1,0,0,1,0,8.2,3.2,5.7,5.8,Beauty
461,2023-03-25,CUST461,Female,18,Beauty,2,500,1000,CUST461,Under 20,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1000,2,1000,2,1,0,0,0,0,0,0,0,9.6,1.8,5.7,23.8,Beauty
462,2023-04-01,CUST462,Male,63,Electronics,4,300,1200,CUST462,60+,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1200,4,1200,4,0,0,0,0,0,1,1,0,16.1,-1.3,7.4,16.9,Electronics
463,2023-07-31,CUST463,Female,54,Beauty,3,500,1500,CUST463,50-59,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1500,3,1500,3,0,0,0,0,1,0,0,0,25.2,15.9,20.6,0,Beauty
464,2023-01-13,CUST464,Male,38,Electronics,2,300,600,CUST464,30-39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,600,2,600,2,0,0,1,0,0,0,1,0,-0.1,-8.8,-4.5,2.5,Electronics
465,2023-04-02,CUST465,Female,43,Electronics,3,50,150,CUST465,40-49,0,4,0,0,0,1,0,0,0,0,0,0,0,0,150,3,150,3,0,0,0,1,0,0,0,0,2.9,-3.7,-0.4,0,Electronics
466,2023-06-20,CUST466,Male,63,Electronics,4,25,100,CUST466,60+,0,6,0,0,0,0,0,1,0,0,0,0,0,0,100,4,100,4,0,0,0,0,0,1,1,0,24.3,18.7,21.5,0,Electronics
467,2023-07-30,CUST467,Female,53,Electronics,3,50,150,CUST467,50-59,0,7,0,0,0,0,0,0,1,0,0,0,0,0,150,3,150,3,0,0,0,0,1,0,0,0,24.3,14.8,19.5,0,Electronics
468,2023-12-09,CUST468,Male,40,Electronics,1,25,25,CUST468,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,25,1,25,1,0,0,0,1,0,0,1,0,13,7.6,10.3,9.1,Electronics
469,2023-05-08,CUST469,Male,18,Beauty,3,25,75,CUST469,Under 20,0,5,0,0,0,0,1,0,0,0,0,0,0,0,75,3,75,3,1,0,0,0,0,0,1,0,20.2,8.6,14.4,0,Beauty
470,2023-05-17,CUST470,Female,57,Clothing,2,500,1000,CUST470,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1,0,0,0,10.2,2.8,6.5,0,Clothing
471,2023-03-23,CUST471,Male,32,Clothing,3,50,150,CUST471,30-39,0,3,0,0,1,0,0,0,0,0,0,0,0,0,150,3,150,3,0,0,1,0,0,0,1,0,8.9,0.3,4.6,9.5,Clothing
472,2023-12-26,CUST472,Female,38,Beauty,3,300,900,CUST472,30-39,Boxing Day,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,0,0,1,0,0,0,0,1,7.8,5.6,6.7,0.9,Beauty
473,2023-02-25,CUST473,Male,64,Beauty,1,50,50,CUST473,60+,0,2,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,1,0,0,0,0,0,1,1,0,-0.9,-8.2,-4.5,0.9,Beauty
474,2023-07-15,CUST474,Female,26,Clothing,3,500,1500,CUST474,20-29,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1500,3,1500,3,0,1,0,0,0,0,0,0,24.4,19.8,22.1,8.8,Clothing
475,2023-01-20,CUST475,Male,26,Clothing,3,25,75,CUST475,20-29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,75,3,75,3,0,1,0,0,0,0,1,0,3.8,-0.8,1.5,1.7,Clothing
476,2023-08-29,CUST476,Female,27,Clothing,4,500,2000,CUST476,20-29,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2000,4,2000,4,0,1,0,0,0,0,0,0,24.6,14.6,19.6,2.4,Clothing
477,2023-04-24,CUST477,Male,43,Clothing,4,30,120,CUST477,40-49,0,4,0,0,0,1,0,0,0,0,0,0,0,0,120,4,120,4,0,0,0,1,0,0,1,0,8.2,4.1,6.1,2.2,Clothing
478,2023-04-13,CUST478,Female,58,Clothing,2,30,60,CUST478,50-59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,60,2,60,2,0,0,0,0,1,0,0,0,26.8,14.7,20.8,0,Clothing
479,2023-08-24,CUST479,Male,52,Electronics,4,300,1200,CUST479,50-59,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1200,4,1200,4,0,0,0,0,1,0,1,0,22.2,18.8,20.5,14.3,Electronics
480,2023-06-29,CUST480,Female,42,Beauty,4,500,2000,CUST480,40-49,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2000,4,2000,4,0,0,0,1,0,0,0,0,26,13.7,19.9,0,Beauty
481,2023-06-06,CUST481,Female,43,Electronics,4,300,1200,CUST481,40-49,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1200,4,1200,4,0,0,0,1,0,0,0,0,23.7,15,19.3,0,Electronics
482,2023-04-27,CUST482,Female,28,Clothing,4,300,1200,CUST482,20-29,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1200,4,1200,4,0,1,0,0,0,0,0,0,12.4,3.7,8.1,0,Clothing
483,2023-04-25,CUST483,Male,55,Clothing,1,30,30,CUST483,50-59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,30,1,30,1,0,0,0,0,1,0,1,0,11,3.8,7.4,0,Clothing
484,2023-01-13,CUST484,Female,19,Clothing,4,300,1200,CUST484,Under 20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1200,4,1200,4,1,0,0,0,0,0,0,0,-0.1,-8.8,-4.5,2.5,Clothing
485,2023-12-04,CUST485,Male,24,Electronics,1,30,30,CUST485,20-29,0,12,0,0,0,0,0,0,0,0,0,0,0,1,30,1,30,1,0,1,0,0,0,0,1,0,4.4,1.2,2.8,0,Electronics
486,2023-04-09,CUST486,Female,35,Electronics,1,25,25,CUST486,30-39,0,4,0,0,0,1,0,0,0,0,0,0,0,0,25,1,25,1,0,0,1,0,0,0,0,0,10.1,1.6,5.8,0,Electronics
487,2023-07-24,CUST487,Male,44,Clothing,4,500,2000,CUST487,40-49,0,7,0,0,0,0,0,0,1,0,0,0,0,0,2000,4,2000,4,0,0,0,1,0,0,1,0,26.4,18.4,22.4,7.3,Clothing
488,2023-06-18,CUST488,Female,51,Electronics,3,300,900,CUST488,50-59,0,6,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,0,0,0,1,0,0,0,24.8,14.8,19.8,0,Electronics
489,2023-05-23,CUST489,Male,44,Electronics,1,30,30,CUST489,40-49,0,5,0,0,0,0,1,0,0,0,0,0,0,0,30,1,30,1,0,0,0,1,0,0,1,0,19.5,10,14.8,0,Electronics
